Time (hours),Strictly_aerobic_line_01,Strictly_aerobic_line_02,Strictly_aerobic_line_03,Strictly_aerobic_line_04,Strictly_aerobic_line_05,Strictly_aerobic_supplemental_O2_line_01,Strictly_aerobic_supplemental_O2_line_02,Strictly_aerobic_supplemental_O2_line_03,Strictly_aerobic_supplemental_O2_line_04,Strictly_aerobic_supplemental_O2_line_05,Average (no supplemental O2),Average (supplemental O2)
0.02611111111,98.7496061,102.473292,100.703563,93.9666667,101.211876,100.153157,100.452627,100.746761,100.792306,100.381904,99.42100076,100.505351
0.02638888889,99.1074719,102.547517,99.9668756,91.8142857,101.025568,100.177391,100.491292,100.780949,100.837154,100.440923,98.89234364,100.5455418
0.02666666667,98.8083602,102.58463,100.27957,92.3809524,101.607781,100.153157,100.505791,100.780949,100.762408,100.470433,99.13225872,100.5345476
0.02694444444,99.9086641,102.536914,100.003975,93.2619048,101.898887,100.162851,100.481626,100.678385,100.797289,100.53437,99.52206898,100.5309042
0.02722222222,99.6309175,102.515707,100.263671,98.3952381,102.725629,100.11923,100.467126,100.605125,100.682679,100.485187,100.7062325,100.4718694
0.0275,99.6255762,102.452085,100.433268,96.6857143,102.649942,100.167697,100.404295,100.644197,100.727526,100.470433,100.3693171,100.4828296
0.02777777778,98.9151858,102.558121,100.035774,91.9666667,102.871183,100.191931,100.404295,100.668617,100.66773,100.445841,99.2693861,100.4756828
0.02805555556,98.9151858,102.579328,100.099373,91.352381,102.376302,100.269479,100.462293,100.673501,100.752442,100.470433,99.06451396,100.5256296
0.02833333333,99.7003541,102.743684,99.9668756,94.8142857,101.695113,100.240399,100.568623,100.658849,100.767391,100.445841,99.78406248,100.5362206
0.02861111111,99.6255762,102.690666,100.984458,93.6190476,102.061907,100.201625,100.612121,100.741877,100.827188,100.376985,99.79633096,100.5519592
0.02888888889,99.470679,102.748986,100.809561,96.6904762,102.149239,100.221012,100.53479,100.790717,100.787323,100.357312,100.3737882,100.5382308
0.02916666667,98.482542,102.64295,100.401468,98.3857143,102.04444,100.225858,100.476792,100.800485,100.792306,100.39174,100.3914229,100.5374362
0.02944444444,98.044557,102.621743,99.9668756,94.4047619,101.619425,100.250092,100.452627,100.785833,100.752442,100.470433,99.3314725,100.5422854
0.02972222222,99.2249801,102.568725,99.8661773,94.0380952,101.57867,100.221012,100.515458,100.815136,100.767391,100.53437,99.45532952,100.5706734
0.03,99.3638534,102.589932,100.094073,91.047619,102.347191,100.279173,100.54929,100.790717,100.702611,100.568798,99.08853368,100.5781178
0.03027777778,99.7003541,102.733081,100.120573,91.4285714,103.144823,100.274326,100.53479,100.780949,100.73251,100.53437,99.4254805,100.571389
0.03055555556,98.9899637,102.733081,100.89436,100.114286,103.319486,100.293713,100.529957,100.785833,100.767391,100.519615,101.2102353,100.5793018
0.03083333333,99.4867029,102.775495,100.496866,93.7285714,103.46504,100.269479,100.592788,100.883512,100.752442,100.490106,99.99053506,100.5976654
0.03111111111,99.7056954,102.711873,100.332569,96.9761905,103.034202,100.240399,100.679786,100.927468,100.787323,100.490106,100.552106,100.6250164
0.03138888889,100.250506,102.780797,99.8608774,98.152381,103.377708,100.279173,100.650787,100.839556,100.792306,100.426168,100.8844539,100.597598
