,5,10,15,20,25,30,35,40,45,50,55,60,65,70
0.11,0.000224968,0.056691505,0.120355498,0.14804726,0.163006001,0.172322479,0.178677913,0.183290238,0.186791545,0.189540047,0.191755088,0.193579023,0.195105367,0.196402751
0.111,0.000215009,0.055557536,0.119019852,0.146606546,0.161498644,0.170769954,0.177093077,0.181681282,0.185163975,0.187897673,0.190100684,0.191914649,0.193432591,0.194722842
0.112,0.000205589,0.054442956,0.117706398,0.145189731,0.16001616,0.169242875,0.175534034,0.180098357,0.183562594,0.186281604,0.188472672,0.190276733,0.191786325,0.193069492
0.113,0.000196672,0.053347301,0.116414606,0.143796254,0.158557995,0.167740687,0.174000246,0.178540923,0.181986877,0.184691318,0.186870534,0.188664768,0.190166071,0.191442201
0.114,0.000188228,0.052270125,0.115143966,0.142425559,0.157123591,0.166262851,0.17249118,0.17700846,0.180436302,0.183126304,0.18529377,0.187078247,0.18857132,0.189840458
0.115,0.000180228,0.051210994,0.113893984,0.141077116,0.155712416,0.164808833,0.171006316,0.175500454,0.178910362,0.181586062,0.183741874,0.18551668,0.187001592,0.188263787
0.116,0.000172642,0.050169492,0.112664179,0.139750405,0.154323938,0.163378113,0.169545132,0.174016393,0.177408558,0.180070092,0.182214362,0.183979572,0.185456386,0.186711702
0.117,0.000165448,0.049145215,0.111454088,0.138444917,0.152957642,0.16197018,0.168107128,0.172555783,0.175930395,0.178577907,0.18071074,0.182466443,0.183935235,0.18518372
0.118,0.000158619,0.048137774,0.110263258,0.137160162,0.151613023,0.160584528,0.166691805,0.171118132,0.174475387,0.177109025,0.179230537,0.180976822,0.182437667,0.183679379
0.119,0.000152136,0.047146795,0.109091256,0.135895663,0.150289589,0.159220666,0.165298678,0.169702957,0.173043059,0.175662972,0.177773282,0.179510242,0.18096321,0.182198221
0.12,0.000145977,0.046171915,0.107937657,0.134650954,0.148986863,0.157878109,0.163927261,0.168309778,0.171632934,0.174239279,0.176338511,0.178066247,0.179511415,0.180739781
0.121,0.000140124,0.045212785,0.106802049,0.133425587,0.147704372,0.156556388,0.16257709,0.166938132,0.170244555,0.172837496,0.174925768,0.176644369,0.178081831,0.179303616
0.122,0.000134558,0.044269067,0.105684037,0.132219125,0.146441661,0.155255041,0.161247701,0.165587562,0.168877463,0.171457162,0.1735346,0.175244179,0.176674006,0.177889286
0.123,0.000129263,0.043340436,0.104583229,0.131031147,0.145198287,0.153973614,0.159938643,0.164257618,0.167531215,0.170097834,0.172164578,0.173865234,0.175287515,0.176496355
0.124,0.000124224,0.042426574,0.10349925,0.129861241,0.143973815,0.152711669,0.15864947,0.162947856,0.16620537,0.168759082,0.170815252,0.17250709,0.173921914,0.175124394
0.125,0.000119426,0.04152718,0.102431731,0.12870901,0.142767826,0.151468774,0.157379756,0.161657845,0.164899493,0.167440468,0.169486207,0.171169339,0.172576795,0.173772985
0.126,0.000114855,0.040641958,0.101380318,0.127574068,0.141579912,0.150244511,0.156129071,0.16038716,0.163613167,0.166141577,0.168177016,0.169851547,0.171251726,0.172441702
0.127,0.000110498,0.039770621,0.100344658,0.126456043,0.140409676,0.149038471,0.154897004,0.159135388,0.162345975,0.164861986,0.166887269,0.168553314,0.169946309,0.171130149
0.128,0.000106345,0.038912896,0.099324413,0.125354572,0.13925673,0.147850254,0.153683154,0.157902117,0.161097505,0.163601302,0.165616564,0.167274235,0.168660141,0.169837916
0.129,0.000102383,0.038068511,0.098319253,0.124269305,0.1381207,0.146679471,0.152487121,0.156686959,0.159867367,0.162359118,0.164364496,0.166013903,0.167392815,0.168564608
0.13,9.86024E-05,0.037237211,0.097328852,0.123199901,0.137001224,0.14552575,0.151308523,0.155489516,0.158655169,0.161135045,0.163130678,0.16477194,0.166143955,0.167309841
0.131,9.49943E-05,0.036418742,0.096352896,0.122146026,0.135897949,0.144388718,0.150146987,0.154309418,0.157460527,0.159928701,0.161914735,0.163547961,0.16491317,0.166073233
0.132,9.15473E-05,0.03561286,0.095391075,0.121107362,0.134810533,0.143268021,0.149002142,0.153146288,0.156283071,0.158739717,0.160716285,0.162341593,0.163700087,0.164854414
0.133,8.82549E-05,0.03481933,0.094443087,0.120083597,0.133738644,0.142163315,0.147873639,0.151999768,0.155122434,0.157567723,0.159534962,0.161152465,0.16250435,0.163653009
0.134,8.51071E-05,0.034037924,0.09350864,0.119074428,0.132681961,0.141074258,0.146761127,0.150869508,0.153978265,0.15641236,0.158370407,0.159980217,0.161325585,0.16246867
0.135,8.20983E-05,0.033268417,0.092587443,0.118079559,0.131640169,0.140000527,0.145664274,0.149755163,0.152850217,0.155273286,0.157222276,0.158824503,0.160163449,0.161301029
0.136,7.92197E-05,0.032510598,0.09167922,0.117098702,0.130612969,0.138941802,0.144582748,0.148656396,0.15173795,0.154150154,0.156090219,0.157684979,0.159017599,0.160149756
0.137,7.64663E-05,0.031764257,0.090783691,0.116131578,0.129600061,0.137897777,0.143516234,0.14757289,0.150641135,0.153042633,0.15497391,0.156561309,0.157887688,0.159014504
0.138,7.38297E-05,0.031029195,0.089900592,0.115177915,0.128601167,0.13686815,0.14246442,0.146504323,0.149559452,0.1519504,0.153873009,0.155453158,0.156773395,0.157894945
0.139,7.1305E-05,0.030305219,0.089029661,0.114237445,0.127616002,0.135852634,0.141427011,0.145450388,0.148492585,0.150873139,0.152787213,0.154360213,0.155674401,0.156790763
0.14,6.88872E-05,0.029592143,0.088170644,0.11330991,0.126644302,0.134850948,0.140403709,0.144410788,0.147440236,0.14981054,0.151716205,0.15328216,0.154590386,0.155701635
0.141,6.65705E-05,0.028889785,0.08732329,0.112395057,0.125685801,0.133862816,0.139394237,0.143385231,0.146402108,0.148762308,0.150659679,0.152218694,0.153521041,0.154627256
0.142,6.43491E-05,0.028197975,0.08648736,0.111492637,0.124740246,0.132887974,0.138398316,0.14237344,0.145377913,0.147728149,0.149617346,0.151169521,0.152466078,0.153567322
0.143,6.2219E-05,0.027516544,0.085662616,0.110602408,0.123807389,0.13192616,0.137415679,0.141375133,0.14436737,0.146707778,0.148588916,0.150134347,0.151425197,0.15252155
0.144,6.0176E-05,0.026845335,0.084848829,0.109724133,0.122886986,0.130977128,0.13644607,0.140390051,0.143370207,0.145700927,0.147574112,0.149112895,0.150398116,0.15148965
